animal_type,has_name,age_days_outcome,age_group_intake,los_at_shelter,month_of_outcome,is_fixed,breed_type,color_group,intake_condition_group,agg_cluster,gmm_cluster,gmm_soft_cluster,density_score
Cat,1,470,Young Adult,8,January,1,Mix,White,Healthy/Normal,0,1,1.0,85.7943413296027
Cat,1,24,Puppy/Kitten,2,May,0,Mix,Black,Healthy/Normal,0,2,1.0,51.96652595609014
Dog,1,597,Young Adult,17,November,1,Mix,Black,Healthy/Normal,0,1,1.0,87.34577428934777
Dog,0,735,Young Adult,3,February,0,Pure,Black,Healthy/Normal,0,2,1.0,47.7605843343101
Dog,1,588,Young Adult,25,November,0,Mix,Black,Injured,0,2,1.0,43.948607241493626
Dog,1,1181,Adult,85,March,1,Mix,White,Healthy/Normal,0,1,0.9999999999999858,82.61577065304886
Cat,1,79,Puppy/Kitten,24,June,1,Pure,Black,Healthy/Normal,0,1,1.0,87.28342885409327
Dog,1,558,Young Adult,12,April,1,Mix,White,Healthy/Normal,0,1,1.0,86.53280643841464
Cat,0,247,Puppy/Kitten,5,May,1,Pure,Other,Healthy/Normal,0,2,1.0,46.90281863468226
Dog,1,330,Puppy/Kitten,5,June,1,Pure,Black,Healthy/Normal,0,1,1.0,86.68836801393405
Dog,1,2570,Senior,14,July,0,Mix,White,Healthy/Normal,0,0,1.0,50.87430198867039
Dog,1,2923,Senior,7,August,1,Pure,White,Healthy/Normal,0,0,1.0,53.91148479300845
Dog,1,367,Young Adult,2,June,1,Mix,Black,Healthy/Normal,0,1,1.0,87.14547809955566
Dog,1,726,Young Adult,360,December,1,Pure,White,Healthy/Normal,0,1,1.0,76.59364393904734
Bird,0,27,Puppy/Kitten,5,April,0,Pure,Gold,Healthy/Normal,0,2,1.0,-0.13415422481267503
Cat,0,77,Puppy/Kitten,46,November,1,Pure,Grey,Healthy/Normal,0,2,1.0,46.21848881354033
Dog,1,1099,Young Adult,4,July,1,Mix,Gold,Healthy/Normal,0,1,1.0,74.78702855310954
Cat,1,95,Puppy/Kitten,18,July,1,Mix,Red,Healthy/Normal,0,1,1.0,78.21059834033747
Dog,1,134,Puppy/Kitten,11,October,0,Pure,Black,Healthy/Normal,0,2,1.0,52.61969153832794
Cat,1,66,Puppy/Kitten,13,August,1,Mix,Other,Healthy/Normal,0,1,1.0,84.03149547012889
Cat,0,24,Puppy/Kitten,1,October,0,Mix,Grey,Healthy/Normal,0,2,1.0,47.47137280085833
Dog,1,735,Young Adult,4,December,1,Mix,Black,Healthy/Normal,0,1,1.0,88.39830984849685
Dog,1,814,Young Adult,83,December,1,Mix,Black,Healthy/Normal,0,1,1.0,88.25421133988961
Cat,0,28,Puppy/Kitten,1,April,0,Mix,Brown,Life Stage/Developmental,0,2,1.0,36.397442238281705
Dog,1,1838,Adult,12,April,1,Mix,Black,Healthy/Normal,0,1,1.0,84.68761888998436
Cat,1,63,Puppy/Kitten,12,August,1,Pure,Black,Healthy/Normal,0,1,1.0,87.9785168465075
Cat,1,737,Young Adult,6,November,0,Mix,Black,Sick/Medical,0,2,1.0,39.64588191834459
Dog,1,459,Young Adult,3,May,0,Mix,White,Healthy/Normal,0,2,1.0,51.983953602582055
Dog,1,647,Young Adult,18,June,1,Mix,White,Healthy/Normal,0,1,1.0,87.86131282147078
Dog,1,3664,Senior,10,December,1,Mix,Brown,Healthy/Normal,0,0,1.0,50.933465284592856
Cat,1,128,Puppy/Kitten,67,December,1,Mix,Black,Healthy/Normal,0,1,1.0,88.16337826891713
Dog,1,186,Puppy/Kitten,5,March,1,Mix,Black,Healthy/Normal,0,1,1.0,85.93956870842229
Dog,1,1496,Adult,34,September,1,Pure,White,Healthy/Normal,0,1,1.0,85.45590853367658
Cat,1,95,Puppy/Kitten,4,July,1,Mix,White,Healthy/Normal,0,1,1.0,88.07310387342723
Cat,0,26,Puppy/Kitten,3,April,0,Mix,Grey,Life Stage/Developmental,0,2,1.0,32.234112698018336
Cat,0,735,Young Adult,3,January,0,Pure,Grey,Healthy/Normal,0,2,1.0,43.262369716583855
Dog,1,2224,Adult,33,March,1,Pure,Black,Healthy/Normal,0,1,0.9999999999999858,81.12232444074574
Cat,1,84,Puppy/Kitten,40,April,1,Mix,Brown,Healthy/Normal,0,1,1.0,82.62834636508532
Cat,1,93,Puppy/Kitten,85,June,1,Mix,Brown,Healthy/Normal,0,1,1.0,84.80444789619624
Bird,0,743,Young Adult,12,June,0,Pure,Black,Injured,0,2,1.0,9.78744333069642
Cat,0,140,Puppy/Kitten,97,September,1,Mix,Other,Healthy/Normal,0,2,1.0,42.682891654920745
Dog,1,71,Puppy/Kitten,25,April,1,Mix,Black,Healthy/Normal,0,1,1.0,85.66628320055823
Cat,1,74,Puppy/Kitten,53,October,1,Pure,Grey,Healthy/Normal,0,1,1.0,78.95790907927395
Cat,1,63,Puppy/Kitten,26,September,1,Mix,White,Healthy/Normal,0,1,1.0,87.17681808381099
Other,0,734,Young Adult,3,March,0,Pure,Brown,Healthy/Normal,0,2,1.0,44.333460910482664
Cat,1,788,Young Adult,2,October,1,Pure,Other,Healthy/Normal,0,1,1.0,80.49109370578314
Dog,1,2328,Adult,5,November,1,Mix,Black,Healthy/Normal,0,1,0.9999999999999716,80.54005253998999
Cat,1,66,Puppy/Kitten,4,September,0,Pure,Other,Sick/Medical,0,2,1.0,36.890443070012196
Dog,1,737,Young Adult,7,January,0,Mix,White,Healthy/Normal,0,2,1.0,50.903229860945245
Dog,1,188,Puppy/Kitten,83,August,1,Mix,White,Healthy/Normal,0,1,1.0,87.9470978030303
Dog,1,1990,Adult,6,April,1,Mix,Black,Healthy/Normal,0,1,1.0,83.67511135536812
Cat,0,104,Puppy/Kitten,75,June,1,Mix,Brown,Healthy/Normal,0,2,1.0,49.209253180603106
Dog,0,20,Puppy/Kitten,9,December,0,Mix,White,Healthy/Normal,0,2,1.0,50.056722294734435
Cat,1,588,Young Adult,15,December,1,Mix,Black,Healthy/Normal,0,1,1.0,86.83733816914572
Dog,1,219,Puppy/Kitten,37,July,1,Mix,Black,Healthy/Normal,0,1,1.0,88.18657127773474
Dog,0,107,Puppy/Kitten,16,January,1,Mix,White,Injured,0,2,1.0,42.13888160412391
Dog,1,736,Young Adult,6,August,1,Mix,Black,Healthy/Normal,0,1,1.0,87.9581673955798
Cat,1,100,Puppy/Kitten,53,August,1,Mix,Other,Healthy/Normal,0,1,1.0,84.02548540182953
Cat,1,737,Young Adult,6,January,1,Mix,Brown,Healthy/Normal,0,1,1.0,83.53428199678432
Dog,0,96,Puppy/Kitten,4,August,1,Mix,Black,Healthy/Normal,0,2,1.0,52.62283354994914
Dog,1,190,Puppy/Kitten,6,January,1,Mix,Brown,Healthy/Normal,0,1,1.0,84.12266848985927
Dog,0,77,Puppy/Kitten,3,March,0,Mix,White,Healthy/Normal,0,2,1.0,48.874669614081824
Dog,1,156,Puppy/Kitten,5,July,0,Mix,White,Healthy/Normal,0,2,1.0,53.64530705464381
Dog,1,2012,Adult,41,April,1,Mix,White,Healthy/Normal,0,1,1.0,84.19919815851036
Cat,1,68,Puppy/Kitten,37,May,1,Pure,Brown,Life Stage/Developmental,0,1,0.9999999999128022,55.61181901960217
Dog,1,6209,Senior,1,March,0,Mix,Black,Healthy/Normal,0,0,1.0,45.91998322306663
Dog,1,277,Puppy/Kitten,3,March,0,Mix,Brown,Healthy/Normal,0,2,1.0,46.24966968847053
Dog,1,1891,Adult,65,April,1,Mix,White,Healthy/Normal,0,1,1.0,84.96206708669745
Cat,0,370,Young Adult,5,July,0,Pure,Other,Healthy/Normal,0,2,1.0,47.33515456035554
Dog,1,125,Puppy/Kitten,4,June,0,Pure,Tricolor,Healthy/Normal,0,2,1.0,29.756910572291417
Cat,1,1103,Adult,7,June,1,Mix,Red,Healthy/Normal,0,1,1.0,72.95038485579168
Dog,1,1104,Adult,7,May,0,Mix,Black,Healthy/Normal,0,0,1.0,52.01378508144253
Cat,1,100,Puppy/Kitten,70,December,1,Mix,Other,Healthy/Normal,0,1,1.0,83.92076676279791
Cat,1,1505,Adult,44,December,1,Mix,White,Healthy/Normal,0,1,1.0,85.68263821294292
Cat,1,134,Puppy/Kitten,13,August,1,Pure,Black,Healthy/Normal,0,1,1.0,87.96875788598838
Cat,1,101,Puppy/Kitten,24,January,1,Pure,White,Healthy/Normal,0,1,1.0,86.72438922311534
Cat,1,66,Puppy/Kitten,44,May,0,Mix,Other,Sick/Medical,0,2,1.0,36.57814443251421
Cat,0,186,Puppy/Kitten,1,February,0,Pure,White,Healthy/Normal,0,2,1.0,47.954395428756214
Cat,1,84,Puppy/Kitten,54,December,1,Mix,Red,Healthy/Normal,0,1,1.0,78.16347990775124
Dog,1,260,Puppy/Kitten,15,November,1,Mix,White,Sick/Medical,0,1,0.9999999999999716,69.43856500097772
Dog,1,69,Puppy/Kitten,67,March,0,Mix,Black,Life Stage/Developmental,0,2,1.0,35.24448023129375
Dog,0,736,Young Adult,6,August,0,Pure,Brown,Injured,0,2,1.0,41.30471255714468
Dog,1,100,Puppy/Kitten,7,September,1,Mix,Black,Healthy/Normal,0,1,1.0,87.4382248396487
Dog,1,1824,Adult,355,January,1,Pure,White,Healthy/Normal,0,1,0.999999999999801,75.17730621371558
Cat,1,103,Puppy/Kitten,66,December,1,Pure,White,Healthy/Normal,0,1,1.0,87.94445475752754
Cat,1,3203,Senior,5,February,1,Mix,White,Healthy/Normal,0,0,1.0,52.89304266909485
Dog,1,385,Young Adult,20,February,1,Mix,Gold,Healthy/Normal,0,1,1.0,75.25163116676735
Dog,1,762,Young Adult,32,May,1,Mix,White,Healthy/Normal,0,1,1.0,87.05129517483067
Dog,0,738,Young Adult,5,October,1,Mix,Black,Healthy/Normal,0,2,1.0,51.35819785472935
Dog,1,98,Puppy/Kitten,6,September,0,Pure,Grey,Healthy/Normal,0,2,1.0,44.467101040730114
Cat,1,59,Puppy/Kitten,31,April,1,Mix,Brown,Healthy/Normal,0,1,1.0,82.61816258072646
Dog,1,858,Young Adult,10,April,1,Mix,White,Healthy/Normal,0,1,1.0,86.07002074360368
Cat,1,2676,Adult,122,September,1,Mix,Grey,Injured,0,1,0.9999999998861071,57.6760098357377
Cat,1,227,Puppy/Kitten,14,September,1,Mix,White,Healthy/Normal,0,1,1.0,87.02132270203167
Dog,1,4446,Senior,63,June,1,Pure,Black,Healthy/Normal,0,0,1.0,52.83210295376006
Dog,1,1413,Adult,6,May,1,Mix,White,Healthy/Normal,0,1,1.0,85.55645068068252
Cat,0,24,Puppy/Kitten,1,June,0,Mix,White,Healthy/Normal,0,2,1.0,53.37767222173048
Cat,1,123,Puppy/Kitten,109,August,1,Pure,Black,Healthy/Normal,0,1,1.0,87.44015872454936
Dog,1,736,Young Adult,6,January,1,Mix,White,Healthy/Normal,0,1,1.0,87.95047750434209
Dog,0,115,Puppy/Kitten,7,February,1,Mix,White,Healthy/Normal,0,2,1.0,49.9488238245547
Dog,0,310,Puppy/Kitten,3,February,1,Pure,Black,Sick/Medical,0,2,1.0,38.363979107927605
Cat,1,68,Puppy/Kitten,6,September,0,Pure,Brown,Healthy/Normal,0,2,1.0,49.626794789280176
Dog,1,793,Young Adult,68,September,1,Mix,White,Healthy/Normal,0,1,1.0,87.35458597288068
Dog,0,71,Puppy/Kitten,70,March,1,Mix,Tricolor,Life Stage/Developmental,0,2,1.0,12.60997678431427
Dog,1,376,Young Adult,10,May,1,Mix,Black,Healthy/Normal,0,1,1.0,86.36332833155497
Cat,1,295,Puppy/Kitten,8,September,1,Mix,White,Healthy/Normal,0,1,1.0,86.75361639402
Cat,1,81,Puppy/Kitten,4,August,1,Mix,Other,Healthy/Normal,0,1,1.0,83.99649326476005
Cat,1,738,Young Adult,7,February,1,Pure,White,Healthy/Normal,0,1,1.0,84.22072434355213
Cat,1,70,Puppy/Kitten,17,November,0,Mix,Other,Healthy/Normal,0,2,1.0,48.06022032743129
Cat,1,85,Puppy/Kitten,2,August,1,Mix,White,Healthy/Normal,0,1,1.0,88.08140640365217
Dog,1,381,Young Adult,15,June,0,Pure,Black,Healthy/Normal,0,2,1.0,51.008832749753
Dog,1,2557,Adult,15,January,1,Mix,Gold,Healthy/Normal,0,1,0.9999999998874927,66.97022613371276
Dog,1,736,Young Adult,4,April,1,Mix,Black,Healthy/Normal,0,1,1.0,86.14866879887751
Dog,1,373,Young Adult,7,June,1,Mix,Black,Healthy/Normal,0,1,1.0,87.17672507274439
Cat,1,196,Puppy/Kitten,12,October,1,Mix,Black,Healthy/Normal,0,1,1.0,87.0168402158163
Dog,1,1170,Adult,32,August,1,Pure,Black,Healthy/Normal,0,1,1.0,84.37599471700939
Cat,1,3659,Senior,6,November,1,Mix,Other,Healthy/Normal,0,0,1.0,47.96216883591015
Dog,1,370,Young Adult,5,April,1,Pure,Black,Healthy/Normal,0,1,1.0,85.00572784147404
Cat,0,103,Puppy/Kitten,58,June,1,Mix,Red,Healthy/Normal,0,2,1.0,44.374345079840445
Dog,1,646,Young Adult,5,March,1,Mix,Black,Healthy/Normal,0,1,1.0,86.47130782080141
Dog,1,370,Young Adult,4,December,1,Pure,White,Healthy/Normal,0,1,1.0,87.48914490073298
Dog,1,167,Puppy/Kitten,4,June,1,Mix,White,Healthy/Normal,0,1,1.0,87.46129696928715
Dog,1,738,Young Adult,8,June,0,Mix,Gold,Healthy/Normal,0,2,1.0,38.62617899776197
Cat,1,2193,Adult,1,September,1,Mix,Brown,Healthy/Normal,0,1,1.0,77.80318011460714
Dog,1,379,Young Adult,13,May,1,Pure,White,Healthy/Normal,0,1,1.0,85.69788458452048
Cat,0,86,Puppy/Kitten,9,October,1,Pure,Other,Healthy/Normal,0,2,1.0,48.63899261547806
Dog,1,2328,Adult,159,November,1,Pure,Grey,Healthy/Normal,0,1,0.9999999999999574,70.6997368388321
Cat,0,93,Puppy/Kitten,1,June,0,Mix,Black,Healthy/Normal,0,2,1.0,53.28257220669695
Cat,0,74,Puppy/Kitten,51,July,1,Mix,Other,Healthy/Normal,0,2,1.0,49.1607400724686
Cat,1,735,Young Adult,5,February,1,Mix,White,Healthy/Normal,0,1,1.0,84.49956107202061
Cat,1,1104,Adult,8,March,1,Pure,Black,Healthy/Normal,0,1,1.0,80.42883620690579
Dog,0,127,Puppy/Kitten,4,February,1,Mix,White,Healthy/Normal,0,2,1.0,49.899218636534115
Dog,1,384,Young Adult,7,March,1,Mix,White,Healthy/Normal,0,1,1.0,85.98653076274702
Cat,1,1524,Adult,62,March,1,Mix,Other,Healthy/Normal,0,1,1.0,78.89052515162342
Cat,1,57,Puppy/Kitten,4,May,1,Mix,Brown,Healthy/Normal,0,1,1.0,83.7030876424279
Dog,0,369,Young Adult,3,January,1,Mix,Brown,Healthy/Normal,0,2,1.0,46.62605519036008
Dog,1,732,Young Adult,1,February,0,Mix,Black,Healthy/Normal,0,2,1.0,48.85622585023878
Cat,0,117,Puppy/Kitten,72,July,1,Pure,Brown,Injured,0,2,1.0,40.6779871030904
Cat,1,111,Puppy/Kitten,75,August,1,Mix,Black,Healthy/Normal,0,1,1.0,88.05601294905948
Dog,1,893,Young Adult,8,December,1,Mix,Black,Healthy/Normal,0,1,1.0,87.81872509070847
Dog,1,373,Young Adult,7,November,1,Mix,Black,Healthy/Normal,0,1,1.0,86.71585803280458
Dog,1,793,Young Adult,15,August,0,Pure,Other,Healthy/Normal,0,2,1.0,44.40823776232793
Dog,1,1141,Adult,44,December,1,Mix,White,Healthy/Normal,0,1,1.0,84.95443066301986
Cat,1,119,Puppy/Kitten,28,August,1,Mix,Black,Healthy/Normal,0,1,1.0,88.23036668069419
Cat,1,82,Puppy/Kitten,5,June,1,Mix,White,Healthy/Normal,0,1,1.0,87.36451001161059
Dog,1,396,Young Adult,28,October,0,Mix,White,Healthy/Normal,0,2,1.0,51.21685258536726
Dog,1,1989,Adult,208,January,1,Pure,White,Healthy/Normal,0,1,1.0,82.73631476458549
Cat,0,74,Puppy/Kitten,44,June,1,Mix,White,Healthy/Normal,0,2,1.0,53.19769577033989
Dog,1,810,Young Adult,79,October,1,Mix,White,Healthy/Normal,0,1,1.0,87.16804098311927
Cat,1,745,Young Adult,14,February,0,Mix,Black,Healthy/Normal,0,2,1.0,46.68447252711549
Dog,1,123,Puppy/Kitten,48,May,1,Pure,Black,Sick/Medical,0,1,0.9999999999999716,69.27756330401134
Dog,1,4387,Senior,3,April,0,Pure,Gold,Healthy/Normal,0,0,1.0,44.289785639451786
Dog,0,189,Puppy/Kitten,5,January,1,Mix,Red,Healthy/Normal,0,2,1.0,40.995839584294174
Cat,0,733,Young Adult,3,October,0,Mix,Grey,Healthy/Normal,0,2,1.0,45.34040201013665
Cat,1,107,Puppy/Kitten,54,October,1,Pure,Brown,Healthy/Normal,0,1,1.0,84.57930144763871
Dog,1,2558,Senior,3,August,1,Mix,White,Healthy/Normal,0,0,1.0,54.05945301624415
Dog,1,62,Puppy/Kitten,61,February,1,Mix,White,Healthy/Normal,0,1,1.0,86.30869857376895
Cat,0,14,Puppy/Kitten,2,March,0,Pure,Other,Life Stage/Developmental,0,2,1.0,33.00906824951683
Dog,1,3295,Senior,8,April,1,Pure,Black,Healthy/Normal,0,0,1.0,52.25746490573486
Cat,0,9,Puppy/Kitten,1,March,0,Mix,Grey,Healthy/Normal,0,2,1.0,43.8221944528855
Dog,1,3287,Senior,1,January,1,Pure,White,Healthy/Normal,0,0,1.0,54.59949550500513
Cat,1,1167,Adult,13,January,1,Mix,White,Healthy/Normal,0,1,1.0,83.07591337891145
Dog,1,582,Young Adult,217,November,1,Pure,Black,Injured,0,1,1.0,73.88950716695648
Dog,1,4406,Senior,22,August,1,Pure,Red,Healthy/Normal,0,0,1.0,42.907620186694366
Dog,0,68,Puppy/Kitten,7,December,1,Mix,Black,Healthy/Normal,0,2,1.0,52.156007334817744
Cat,1,4022,Senior,3,September,0,Mix,White,Healthy/Normal,0,0,1.0,50.300896444906904
Cat,1,371,Young Adult,5,May,0,Mix,Black,Healthy/Normal,0,2,1.0,50.46188603091258
Cat,0,367,Young Adult,2,February,0,Mix,Brown,Healthy/Normal,0,2,1.0,45.67310976013087
Cat,1,738,Young Adult,6,May,0,Mix,Brown,Healthy/Normal,0,2,1.0,48.362374042922355
Bird,1,388,Young Adult,23,March,0,Mix,Black,Healthy/Normal,0,2,1.0,11.664959784531078
Cat,0,46,Puppy/Kitten,1,May,0,Mix,White,Healthy/Normal,0,2,1.0,52.379205478139305
Dog,1,753,Young Adult,23,March,1,Mix,Red,Healthy/Normal,0,1,1.0,74.38975072553299
Dog,1,4383,Senior,1,December,1,Mix,White,Healthy/Normal,0,0,1.0,54.1327684486241
Dog,1,758,Young Adult,27,September,1,Pure,Black,Injured,0,1,1.0,77.2641113448347
Dog,1,1317,Adult,4,March,1,Mix,Black,Healthy/Normal,0,1,1.0,84.49081684314318
Dog,0,733,Young Adult,2,January,1,Pure,Brown,Healthy/Normal,0,2,1.0,47.60980711796549
Dog,1,70,Puppy/Kitten,24,February,1,Pure,Tricolor,Healthy/Normal,0,1,1.0,65.95807150560167
Cat,0,28,Puppy/Kitten,2,October,0,Mix,White,Healthy/Normal,0,2,1.0,52.7334581652879
Dog,1,1826,Adult,19,January,1,Pure,Black,Healthy/Normal,0,1,1.0,85.66499282586985
Dog,1,249,Puppy/Kitten,6,April,1,Pure,White,Healthy/Normal,0,1,1.0,85.0499117189147
Cat,0,308,Puppy/Kitten,5,July,0,Pure,Other,Healthy/Normal,0,2,1.0,47.377345283460976
Cat,1,172,Puppy/Kitten,6,October,1,Pure,Black,Healthy/Normal,0,1,1.0,86.78111657590885
Dog,1,221,Puppy/Kitten,5,April,1,Mix,White,Healthy/Normal,0,1,1.0,85.79699871803744
Dog,0,66,Puppy/Kitten,4,September,1,Mix,White,Healthy/Normal,0,2,1.0,52.710884338442014
Dog,1,373,Young Adult,7,January,1,Pure,Grey,Healthy/Normal,0,1,1.0,76.8554737385475
Dog,1,740,Young Adult,7,May,0,Pure,Black,Healthy/Normal,0,2,1.0,51.04428988697032
Cat,1,3677,Senior,24,September,1,Mix,Other,Healthy/Normal,0,0,1.0,47.658992601667265
Cat,1,736,Young Adult,6,September,1,Mix,Grey,Healthy/Normal,0,1,1.0,77.79042288632496
Cat,1,768,Young Adult,37,August,1,Pure,White,Healthy/Normal,0,1,1.0,86.13106215376261
Dog,0,186,Puppy/Kitten,4,March,1,Mix,Brown,Healthy/Normal,0,2,1.0,47.53168050476191
Cat,1,84,Puppy/Kitten,52,June,1,Pure,White,Healthy/Normal,0,1,1.0,87.15007758947918
Cat,1,35,Puppy/Kitten,4,September,0,Mix,Black,Sick/Medical,0,2,1.0,41.32811452211341
Dog,1,440,Young Adult,1,May,0,Mix,White,Healthy/Normal,0,2,1.0,51.83513785396835
Cat,0,46,Puppy/Kitten,7,August,0,Pure,White,Healthy/Normal,0,2,1.0,51.90322207122867
Dog,0,78,Puppy/Kitten,6,July,1,Mix,Black,Healthy/Normal,0,2,1.0,53.82875981932557
Dog,1,735,Young Adult,5,April,0,Mix,Gold,Healthy/Normal,0,2,1.0,36.346985316685036
Dog,1,160,Puppy/Kitten,13,June,1,Pure,Red,Healthy/Normal,0,1,1.0,75.17048798892844
Cat,1,93,Puppy/Kitten,1,November,0,Mix,White,Sick/Medical,0,2,1.0,41.22443660548957
Cat,0,68,Puppy/Kitten,15,June,0,Pure,Black,Healthy/Normal,0,2,1.0,52.88506129283251
Other,0,370,Young Adult,4,January,0,Pure,Black,Healthy/Normal,0,2,1.0,44.21259509048227
Cat,1,76,Puppy/Kitten,49,July,1,Mix,Black,Healthy/Normal,0,1,1.0,88.03431965141236
Dog,1,2509,Adult,7,March,1,Mix,Black,Healthy/Normal,0,1,0.9999999999994031,77.10007860443163
Cat,0,171,Puppy/Kitten,87,November,1,Mix,Red,Healthy/Normal,0,2,1.0,40.01134784566413
Dog,1,3293,Senior,5,July,0,Mix,White,Sick/Medical,0,0,1.0,43.91708494846183
Dog,0,63,Puppy/Kitten,1,May,0,Mix,Black,Healthy/Normal,0,2,1.0,51.536600179544635
Cat,0,368,Young Adult,2,October,0,Pure,Black,Healthy/Normal,0,2,1.0,50.43797546388461
Dog,1,1036,Young Adult,7,September,1,Mix,White,Healthy/Normal,0,1,1.0,85.81323021508123
Cat,1,125,Puppy/Kitten,35,June,0,Mix,White,Healthy/Normal,0,2,1.0,53.10335644550621
Dog,1,1830,Adult,4,January,1,Mix,White,Healthy/Normal,0,1,1.0,86.32301298453663
Dog,0,127,Puppy/Kitten,20,December,1,Mix,Brown,Healthy/Normal,0,2,1.0,49.33799044343085
Dog,0,735,Young Adult,4,March,1,Mix,Black,Healthy/Normal,0,2,1.0,49.02138166010343
Cat,0,378,Young Adult,12,November,0,Pure,White,Healthy/Normal,0,2,1.0,49.78215814636737
Cat,1,2931,Senior,9,August,1,Mix,Brown,Healthy/Normal,0,0,1.0,49.67545640879626
Dog,1,329,Puppy/Kitten,86,December,1,Pure,White,Healthy/Normal,0,1,1.0,87.46541734735617
Dog,1,374,Young Adult,9,December,1,Mix,Tricolor,Healthy/Normal,0,1,1.0,67.72978874766268
Cat,0,65,Puppy/Kitten,19,July,1,Pure,Other,Healthy/Normal,0,2,1.0,49.49320899009224
Dog,0,735,Young Adult,3,September,0,Mix,White,Injured,0,2,1.0,42.862703070416906
Cat,0,94,Puppy/Kitten,2,September,1,Pure,Black,Healthy/Normal,0,2,1.0,51.59801423028115
Other,0,370,Young Adult,4,July,0,Pure,Black,Sick/Medical,0,2,1.0,40.330329550572635
Dog,1,2595,Senior,1,September,1,Pure,White,Healthy/Normal,0,0,1.0,53.20346734822371
Dog,1,1164,Adult,62,June,1,Pure,Black,Injured,0,1,0.9999999999997868,73.59738125612128
Dog,1,739,Young Adult,9,June,1,Mix,Brown,Healthy/Normal,0,1,1.0,84.03597148706412
Dog,1,2721,Senior,164,February,1,Mix,White,Healthy/Normal,0,0,1.0,53.42741310882044
Cat,1,163,Puppy/Kitten,2,August,1,Mix,Black,Healthy/Normal,0,1,1.0,88.04657986423207
Other,1,553,Young Adult,4,November,0,Pure,Black,Healthy/Normal,0,2,1.0,46.724635572251294
Cat,0,189,Puppy/Kitten,5,October,0,Pure,White,Healthy/Normal,0,2,1.0,52.09762128517464
Cat,1,64,Puppy/Kitten,18,September,0,Mix,Black,Healthy/Normal,0,2,1.0,52.182188946441464
Dog,1,734,Young Adult,4,June,0,Pure,White,Healthy/Normal,0,2,1.0,52.286461443396924
Dog,1,64,Puppy/Kitten,18,January,1,Mix,White,Healthy/Normal,0,1,1.0,87.46311293090096
Cat,0,96,Puppy/Kitten,4,July,1,Pure,White,Healthy/Normal,0,2,1.0,53.16203246752179
Dog,1,1948,Adult,22,November,1,Mix,Tricolor,Healthy/Normal,0,1,0.9999999999999858,64.93239486975143
Cat,1,60,Puppy/Kitten,23,January,1,Mix,Brown,Healthy/Normal,0,1,1.0,84.87743649475418
Cat,1,166,Puppy/Kitten,137,February,1,Mix,Black,Sick/Medical,0,1,1.0,67.75527521498262
Cat,1,551,Young Adult,5,May,1,Pure,Grey,Healthy/Normal,0,1,1.0,76.59352949201435
Dog,1,58,Puppy/Kitten,20,September,1,Mix,Black,Healthy/Normal,0,1,1.0,87.39019288707175
Cat,0,81,Puppy/Kitten,4,September,1,Pure,White,Healthy/Normal,0,2,1.0,51.74494419377092
Cat,1,110,Puppy/Kitten,67,December,1,Mix,Grey,Healthy/Normal,0,1,1.0,80.15079987859934
Dog,1,79,Puppy/Kitten,7,September,1,Pure,Black,Healthy/Normal,0,1,1.0,86.78574487262232
Cat,1,61,Puppy/Kitten,35,December,1,Mix,White,Healthy/Normal,0,1,1.0,88.25908077331654
Dog,1,783,Young Adult,4,May,1,Pure,Black,Healthy/Normal,0,1,1.0,85.95039349270333
Cat,1,149,Puppy/Kitten,93,September,1,Pure,Other,Healthy/Normal,0,1,1.0,81.93799932936821
Cat,1,77,Puppy/Kitten,1,June,0,Mix,Red,Sick/Medical,0,2,1.0,34.85903998077468
Cat,1,932,Young Adult,17,October,1,Pure,Black,Healthy/Normal,0,1,1.0,84.05043126458358
Dog,1,373,Young Adult,7,December,1,Pure,White,Healthy/Normal,0,1,1.0,87.51068978927272
Cat,0,61,Puppy/Kitten,8,June,1,Mix,White,Healthy/Normal,0,2,1.0,53.70281778520105
Dog,1,405,Young Adult,39,October,1,Pure,Black,Healthy/Normal,0,1,1.0,86.3374739707459
Cat,1,106,Puppy/Kitten,74,January,1,Pure,Grey,Healthy/Normal,0,1,1.0,78.80186091450977
Cat,1,388,Young Adult,23,August,1,Mix,Black,Healthy/Normal,0,1,1.0,86.17832434050128
Dog,1,121,Puppy/Kitten,1,June,0,Pure,White,Sick/Medical,0,2,1.0,43.29807608679022
Dog,1,78,Puppy/Kitten,3,February,1,Pure,Brown,Healthy/Normal,0,1,1.0,82.60477707174928
Dog,1,75,Puppy/Kitten,3,August,0,Pure,Black,Healthy/Normal,0,2,1.0,52.18256347030082
Dog,1,88,Puppy/Kitten,53,August,0,Mix,White,Healthy/Normal,0,2,1.0,51.00084940323718
Cat,1,126,Puppy/Kitten,4,January,1,Pure,Red,Healthy/Normal,0,1,1.0,76.68947117221464
Dog,1,113,Puppy/Kitten,7,May,1,Mix,Tricolor,Healthy/Normal,0,1,1.0,67.08995710597709
Cat,1,69,Puppy/Kitten,8,May,1,Pure,Brown,Healthy/Normal,0,1,1.0,83.32949114246911
Cat,1,833,Young Adult,29,August,1,Pure,Other,Healthy/Normal,0,1,1.0,81.64786981365788
Dog,1,1778,Adult,86,December,1,Mix,Gold,Healthy/Normal,0,1,0.9999999999999858,75.80308368766494
Dog,1,373,Young Adult,8,March,1,Mix,Grey,Healthy/Normal,0,1,1.0,75.56289081405859
